[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:48] 108.93,Krawi,D.Va,0.90,0,172,0,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(15.36, 95.00, 130.86),Team 1,0,0,600,0,0,0,0,0,79.25,0,0,0.18,1
[00:01:48] 108.93,mozser,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(-18.41, 97.08, 133.63),Team 2,0.65,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:48] 108.93,AK47H,Winston,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(7.41, 94.42, 131.77),Team 1,0.50,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:48] 108.93,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(14.74, 97.10, 132.58),Team 1,0,6.32,250,0,0,0,0,0,0,0,0,0,2
[00:01:48] 108.93,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AK47H,(-16.05, 96.75, 132.62),Team 2,0.28,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:48] 108.93,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Doomed,(8.64, 94.52, 141.47),Team 1,0,2.21,200,0,0,0,0,0,0,0,0,0,3
[00:01:48] 108.93,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(18.37, 96.40, 132.88),Team 1,0.76,0,200,0,0,0,0,97.50,0,0,0,0,5
[00:01:48] 108.93,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jishua,(18.03, 95.90, 133.03),Team 1,0,8.75,200,0,0,0,0,0,0,0,0,0,4
[00:01:49] 109.92,0,0
[00:01:49] 109.93,Doomed,Reaper,10.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(-13.45, 95.00, 128.71),Team 2,0,5.31,250,0,0,0,0,0,0,0,0,0.45,3
